step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
260,CASH_OUT,155467.64,C762926046,41750.0,0.0,C1966725683,673722.06,829189.7,0,0
330,CASH_IN,52630.25,C253476032,68757.0,121387.25,C1024760253,0.0,0.0,0,0
302,PAYMENT,55384.21,C480239782,0.0,0.0,M1689629364,0.0,0.0,0,0
164,CASH_OUT,160646.14,C1856214492,65038.0,0.0,C1664607556,40881.11,201527.25,0,0
300,PAYMENT,18354.29,C1211267704,0.0,0.0,M1686255775,0.0,0.0,0,0
140,PAYMENT,10928.33,C430214857,0.0,0.0,M339745246,0.0,0.0,0,0
253,PAYMENT,1419.19,C1680515688,25813.0,24393.81,M848966431,0.0,0.0,0,0
180,CASH_OUT,305976.26,C873423763,0.0,0.0,C848207439,529027.79,835004.05,0,0
275,CASH_OUT,277506.8,C2041760060,0.0,0.0,C2147062148,11184479.1,11461985.9,0,0
259,PAYMENT,1371.45,C794250513,38262.0,36890.55,M284502704,0.0,0.0,0,0
201,TRANSFER,467789.48,C1883580316,0.0,0.0,C707685295,1565137.13,2259489.94,0,0
164,CASH_OUT,104409.81,C893691743,10160.0,0.0,C2062405387,229584.6,333994.41,0,0
41,CASH_OUT,181442.43,C833249151,0.0,0.0,C282676377,1355533.8,1536976.22,0,0
68,CASH_OUT,2026529.56,C354227932,2026529.56,0.0,C467042735,511526.05,2538055.62,1,0
251,CASH_OUT,307569.33,C132462820,0.0,0.0,C1557712757,1922482.1,2230051.44,0,0
7,CASH_IN,57911.56,C90777699,6301472.8,6359384.36,C1786758337,70010.0,12098.44,0,0
394,PAYMENT,5494.73,C2000018949,0.0,0.0,M736163144,0.0,0.0,0,0
330,PAYMENT,49744.57,C1536922914,0.0,0.0,M909414405,0.0,0.0,0,0
131,CASH_OUT,850.12,C1823946028,0.0,0.0,C1586091197,678252.38,679102.5,0,0
522,CASH_IN,342593.82,C1027151478,21482.0,364075.82,C2055672464,150151.79,0.0,0,0
549,CASH_OUT,241310.94,C1802769502,11276.0,0.0,C1316613575,434502.14,675813.08,0,0
132,CASH_IN,371592.95,C1303474266,26137873.51,26509466.47,C1560177503,6650520.62,6278927.67,0,0
42,CASH_OUT,16044.13,C2076455729,0.0,0.0,C1860872624,9311021.81,9327065.95,0,0
478,PAYMENT,477.77,C995101624,60474.0,59996.23,M99426636,0.0,0.0,0,0
188,CASH_OUT,12585.13,C1022996174,0.0,0.0,C1975794590,185053.02,197638.15,0,0
45,CASH_OUT,2768.83,C986345856,30955.0,28186.17,C1800159847,1096945.36,1099714.2,0,0
548,PAYMENT,6094.16,C1096692784,202604.0,196509.84,M12793084,0.0,0.0,0,0
280,CASH_IN,55701.98,C815681837,254086.0,309787.98,C671806787,0.0,0.0,0,0
160,CASH_OUT,10135.35,C122585508,0.0,0.0,C374360590,1008301.84,1018437.19,0,0
157,CASH_IN,291780.85,C244410382,7245795.27,7537576.12,C1401312206,1273102.24,950106.6,0,0
400,TRANSFER,405452.68,C1216012059,70434.0,0.0,C1892802433,412980.25,818432.93,0,0
332,PAYMENT,1920.35,C1839961455,459497.76,457577.41,M453799362,0.0,0.0,0,0
299,CASH_OUT,71194.88,C1303799607,60931.0,0.0,C1012370755,167398.48,238593.37,0,0
381,PAYMENT,6096.46,C1493558382,0.0,0.0,M1669527070,0.0,0.0,0,0
212,PAYMENT,1341.38,C751567397,0.0,0.0,M623826507,0.0,0.0,0,0
38,CASH_OUT,228200.31,C1304739408,49692.0,0.0,C283224222,111465.85,354594.78,0,0
396,CASH_OUT,344297.87,C173875430,0.0,0.0,C1865560134,7054763.7,7399061.57,0,0
40,CASH_OUT,34111.87,C2025369891,0.0,0.0,C197399765,3274665.14,3308777.01,0,0
13,PAYMENT,1927.84,C39911904,0.0,0.0,M2023368230,0.0,0.0,0,0
283,PAYMENT,3606.53,C1998984535,388.0,0.0,M1631589698,0.0,0.0,0,0
132,TRANSFER,187386.75,C1893030493,31250.0,0.0,C1888655975,374635.88,562022.62,0,0
276,CASH_IN,399516.4,C895451394,223572.0,623088.4,C1614121155,5578915.51,5179399.12,0,0
138,CASH_OUT,2234.87,C782331897,11302.0,9067.13,C1893803310,681984.36,684219.24,0,0
302,CASH_OUT,327573.39,C674808865,6355.0,0.0,C555438913,25348.06,352921.45,0,0
201,PAYMENT,1638.37,C1740522619,24810.42,23172.05,M854915190,0.0,0.0,0,0
37,CASH_OUT,171434.28,C448363354,0.0,0.0,C1698530844,772694.1,944128.39,0,0
279,CASH_OUT,48696.65,C1841498182,0.0,0.0,C1891996193,7279024.77,7327721.42,0,0
164,TRANSFER,263949.56,C414511004,52244.0,0.0,C1570928011,0.0,263949.56,0,0
232,CASH_IN,184127.66,C2010171313,2014652.91,2198780.57,C1561177750,765289.07,581161.41,0,0
40,CASH_IN,18804.87,C736436753,6013100.61,6031905.48,C2136185727,22302.23,3497.36,0,0
311,PAYMENT,4116.87,C1250221402,7771.51,3654.64,M166057963,0.0,0.0,0,0
327,TRANSFER,10000000.0,C2031543377,47495.0,0.0,C290777218,132016.47,15134962.44,0,0
226,CASH_OUT,130757.35,C1124575356,1024.0,0.0,C2038838088,43997.75,174755.1,0,0
323,PAYMENT,22317.51,C1875516780,0.0,0.0,M1990000578,0.0,0.0,0,0
10,TRANSFER,469699.58,C1868718974,410619.53,0.0,C323745438,448130.34,917829.92,0,0
153,PAYMENT,16248.0,C1720567581,0.0,0.0,M1768434932,0.0,0.0,0,0
236,PAYMENT,802.66,C667938715,47741.23,46938.57,M55297137,0.0,0.0,0,0
302,PAYMENT,19564.56,C1708009146,286088.0,266523.44,M960092549,0.0,0.0,0,0
162,PAYMENT,17781.11,C490901392,272778.99,254997.88,M1859174958,0.0,0.0,0,0
322,CASH_IN,59852.63,C969795899,20242.0,80094.63,C713281732,0.0,0.0,0,0
17,PAYMENT,14155.69,C336908694,192365.0,178209.31,M1702237102,0.0,0.0,0,0
132,TRANSFER,3735525.0,C808515301,3735525.0,0.0,C1111269172,0.0,0.0,1,0
180,CASH_IN,10926.87,C1470166855,6001.0,16927.87,C1010765614,5713090.18,5702163.32,0,0
644,CASH_OUT,275586.95,C647186973,576639.27,301052.32,C886023603,3947965.25,4223552.2,0,0
350,CASH_IN,472874.5,C1650218640,5333.0,478207.5,C469285949,82600.87,0.0,0,0
40,CASH_IN,144907.37,C129612572,15307088.18,15451995.56,C1351841535,1682808.16,1559105.81,0,0
370,TRANSFER,1598182.59,C195443367,0.0,0.0,C1357618544,8631076.05,10229258.64,0,0
403,CASH_OUT,80675.64,C2080974723,0.0,0.0,C1795934498,799800.73,880476.37,0,0
324,CASH_IN,198467.91,C1508446902,20663.0,219130.91,C761034857,18972.13,0.0,0,0
19,CASH_IN,64398.62,C1262117210,615505.82,679904.44,C1958641252,4377689.76,4092197.91,0,0
235,TRANSFER,40206.6,C255246134,0.0,0.0,C1083451464,747639.37,787845.97,0,0
213,PAYMENT,615.62,C1055496386,80.0,0.0,M1717904953,0.0,0.0,0,0
235,CASH_OUT,151768.97,C985201212,0.0,0.0,C215504530,206018.0,357786.97,0,0
283,CASH_OUT,195025.25,C797935896,42051.0,0.0,C575616844,118002.34,313027.6,0,0
378,CASH_IN,141354.97,C1779736551,898768.68,1040123.65,C1058590682,563183.64,421828.67,0,0
158,PAYMENT,10092.52,C4696901,106133.0,96040.48,M869008164,0.0,0.0,0,0
372,PAYMENT,36027.7,C533586903,20502.0,0.0,M39643153,0.0,0.0,0,0
130,CASH_IN,537263.05,C208756282,14589885.12,15127148.17,C175351726,3136992.84,2599729.79,0,0
346,CASH_IN,193221.83,C199555711,22377.0,215598.83,C1610848775,0.0,0.0,0,0
136,PAYMENT,9074.19,C994968768,293.0,0.0,M1359166580,0.0,0.0,0,0
378,TRANSFER,26605.69,C362815537,0.0,0.0,C815780734,121008.16,147613.85,0,0
212,CASH_OUT,222095.31,C1995121199,521140.0,299044.69,C1188794308,38099.13,260194.44,0,0
321,CASH_OUT,11907.86,C912926119,19809.0,7901.14,C550478723,10466.56,22374.43,0,0
183,PAYMENT,13132.77,C174779951,0.0,0.0,M1195528112,0.0,0.0,0,0
382,PAYMENT,19182.05,C1764990870,0.0,0.0,M1969103619,0.0,0.0,0,0
226,CASH_OUT,88108.76,C851199385,319.0,0.0,C33712395,0.0,88108.76,0,0
259,CASH_OUT,23321.82,C1240673504,0.0,0.0,C573964217,912086.1,935407.92,0,0
346,CASH_OUT,285060.29,C1924624035,0.0,0.0,C1101834323,327323.18,612383.46,0,0
335,CASH_IN,151894.03,C1031020369,7961445.18,8113339.21,C2086862967,2456737.31,2304843.28,0,0
375,CASH_IN,112076.01,C1962651971,813933.96,926009.98,C628514400,319640.77,207564.76,0,0
592,TRANSFER,245636.03,C1142308967,0.0,0.0,C1189527609,729396.67,975032.7,0,0
375,CASH_OUT,264300.31,C2074250054,0.0,0.0,C1371483851,2861565.43,3125865.74,0,0
212,CASH_OUT,328204.79,C229452003,30297.0,0.0,C1897202785,0.0,328204.79,0,0
378,PAYMENT,12849.58,C1939302915,0.0,0.0,M1484057672,0.0,0.0,0,0
522,CASH_IN,168792.99,C2110899222,5785921.11,5954714.1,C1900481724,3177918.58,3009125.59,0,0
226,PAYMENT,65473.28,C1952548499,0.0,0.0,M222979141,0.0,0.0,0,0
239,CASH_OUT,88034.82,C478455733,0.0,0.0,C786291986,543318.42,631353.24,0,0
326,CASH_IN,225612.6,C20294444,170358.0,395970.6,C290008318,116370.69,0.0,0,0
227,TRANSFER,431780.57,C733339844,80533.0,0.0,C1243204018,899468.71,1331249.28,0,0
356,PAYMENT,3976.6,C16861766,312.0,0.0,M1042819467,0.0,0.0,0,0
202,PAYMENT,7499.72,C272290629,0.0,0.0,M1557617679,0.0,0.0,0,0
264,CASH_OUT,40438.64,C427635918,0.0,0.0,C701849651,283975.65,324414.29,0,0
490,CASH_OUT,39911.49,C1116107036,26444.0,0.0,C685023842,2233155.45,2273066.94,0,0
160,CASH_IN,239238.52,C926434583,195.0,239433.52,C707062249,2249636.05,2010397.53,0,0
13,CASH_OUT,150621.49,C2006918604,4408.0,0.0,C876815692,47866.44,198487.93,0,0
329,CASH_IN,385040.66,C2141457478,8484141.83,8869182.49,C348565435,11657779.03,11311083.19,0,0
233,CASH_OUT,203142.93,C1365766523,170.0,0.0,C1207076838,0.0,203142.93,0,0
40,CASH_IN,42205.91,C1820975113,3862484.51,3904690.42,C356712978,345039.69,302833.78,0,0
35,CASH_IN,199264.12,C1870047068,148550.0,347814.12,C1227690951,15557.0,0.0,0,0
275,PAYMENT,3023.05,C1465017141,25026.0,22002.95,M978826462,0.0,0.0,0,0
166,PAYMENT,803.71,C956069348,608.0,0.0,M1091394241,0.0,0.0,0,0
211,PAYMENT,6561.07,C1369909069,178996.94,172435.87,M722844158,0.0,0.0,0,0
12,PAYMENT,7496.9,C822775400,0.0,0.0,M2009310348,0.0,0.0,0,0
374,CASH_IN,56698.66,C1411042,2892960.36,2949659.02,C1889334763,85897.97,29199.31,0,0
309,PAYMENT,6630.15,C2035203595,0.0,0.0,M532209253,0.0,0.0,0,0
15,CASH_OUT,353783.79,C802356904,0.0,0.0,C1576053316,0.0,353783.79,0,0
322,TRANSFER,2793989.76,C1508696479,150.0,0.0,C1043313502,24335.65,2818325.4,0,0
276,PAYMENT,3856.43,C494789640,39319.04,35462.62,M1174840875,0.0,0.0,0,0
382,PAYMENT,10540.68,C2074930438,190.0,0.0,M987021089,0.0,0.0,0,0
204,PAYMENT,9058.95,C812765904,21897.0,12838.05,M1800303091,0.0,0.0,0,0
18,PAYMENT,6876.75,C716125129,0.0,0.0,M2109643961,0.0,0.0,0,0
18,CASH_OUT,33362.37,C296470275,95247.0,61884.63,C473764838,1152991.07,1186353.43,0,0
302,CASH_IN,229734.35,C33074441,6084.0,235818.35,C734006601,2122976.96,1893242.6,0,0
185,CASH_OUT,263213.93,C1965924956,172775.0,0.0,C1964418593,135802.25,399016.18,0,0
372,CASH_OUT,158226.52,C1802055655,0.0,0.0,C810746057,717887.35,876113.87,0,0
12,CASH_OUT,62422.88,C475985808,0.0,0.0,C1009772923,1589615.18,1652038.06,0,0
326,PAYMENT,6148.75,C1060020980,0.0,0.0,M171901136,0.0,0.0,0,0
205,CASH_OUT,151323.32,C1684637771,69532.0,0.0,C1058921154,3931561.74,4082885.06,0,0
201,CASH_OUT,32460.21,C972111627,29924.0,0.0,C1751688750,1189366.31,1221826.52,0,0
135,CASH_IN,70818.17,C1598534277,1874423.98,1945242.15,C1511221942,176028.84,105210.67,0,0
226,TRANSFER,233150.62,C1475860966,0.0,0.0,C1413887706,356212.69,589363.31,0,0
22,CASH_IN,2293.49,C1477276357,14089275.43,14091568.92,C1337720486,1963254.09,1960960.6,0,0
353,TRANSFER,1000067.35,C1218202888,104642.0,0.0,C1110122885,3357814.45,4357881.81,0,0
370,CASH_IN,465390.25,C70556640,69691.0,535081.25,C2015360795,0.0,0.0,0,0
571,CASH_OUT,119021.02,C647052308,33966.0,0.0,C133326,43010.47,162031.49,0,0
229,CASH_IN,295467.81,C1017374674,31906.0,327373.81,C1410019985,1070797.29,775329.48,0,0
132,CASH_OUT,355316.25,C1338265144,4093.0,0.0,C2085466723,38514.34,393830.58,0,0
41,PAYMENT,140.99,C1603264818,0.0,0.0,M708433323,0.0,0.0,0,0
403,CASH_OUT,27875.25,C1069290252,0.0,0.0,C361889057,1302021.4,1329896.66,0,0
329,CASH_OUT,373550.25,C1555871687,2969.0,0.0,C446135994,172519.71,546069.95,0,0
278,PAYMENT,3720.13,C213884438,8012.0,4291.87,M1883791162,0.0,0.0,0,0
205,CASH_IN,108997.47,C969850328,971022.71,1080020.18,C1180045075,608350.62,499353.15,0,0
350,CASH_IN,15232.25,C568582868,7576297.13,7591529.38,C1052415862,518194.17,502961.92,0,0
378,PAYMENT,6049.08,C228023584,19.0,0.0,M141106819,0.0,0.0,0,0
355,PAYMENT,17900.59,C1701444393,0.0,0.0,M36532063,0.0,0.0,0,0
302,PAYMENT,22541.81,C1214612697,0.0,0.0,M1625541791,0.0,0.0,0,0
326,PAYMENT,24222.72,C1960766432,0.0,0.0,M35204257,0.0,0.0,0,0
41,CASH_OUT,14550.4,C533065706,0.0,0.0,C851288796,418281.53,432831.92,0,0
17,PAYMENT,18921.46,C1458683017,54632.0,35710.54,M1855578398,0.0,0.0,0,0
36,CASH_IN,7173.15,C505863455,7067.0,14240.15,C286919042,0.0,0.0,0,0
251,PAYMENT,22056.95,C1466684009,0.0,0.0,M1669070914,0.0,0.0,0,0
307,TRANSFER,418129.51,C1966160291,0.0,0.0,C1953873022,7000521.01,7418650.52,0,0
352,CASH_OUT,217181.74,C930050057,45593.76,0.0,C1016473393,1140965.46,1358147.2,0,0
383,CASH_IN,51175.23,C671183491,11313027.24,11364202.46,C1217939815,7100213.73,7049038.5,0,0
228,PAYMENT,1380.68,C416208718,268190.99,266810.31,M690473482,0.0,0.0,0,0
372,CASH_OUT,11618.76,C1144030,0.0,0.0,C967598432,960797.82,972416.58,0,0
208,CASH_OUT,216852.95,C1215489864,30564.0,0.0,C430541828,3520192.63,3737045.59,0,0
469,PAYMENT,13142.22,C1767421760,911975.0,898832.78,M936072578,0.0,0.0,0,0
397,CASH_IN,104888.81,C100038381,5861239.69,5966128.5,C872429760,858861.92,753973.11,0,0
20,CASH_OUT,29935.76,C1863974135,486.0,0.0,C1274421952,0.0,29935.76,0,0
203,CASH_IN,12192.16,C1341499947,126957.0,139149.16,C24724825,356979.09,344786.93,0,0
165,CASH_OUT,280118.73,C2053410895,69309.19,0.0,C1960940119,592447.68,872566.41,0,0
326,PAYMENT,20379.47,C1915046641,115618.0,95238.53,M1810351608,0.0,0.0,0,0
599,PAYMENT,3967.66,C2087711099,114417.0,110449.34,M856430787,0.0,0.0,0,0
186,CASH_IN,161738.69,C714515097,49854.0,211592.69,C1318958698,1234346.8,1072608.11,0,0
301,CASH_OUT,72645.29,C1693101383,0.0,0.0,C659242314,88940.23,161585.52,0,0
403,CASH_IN,7380.09,C1986752352,1833896.78,1841276.87,C639663720,266050.73,258670.64,0,0
369,PAYMENT,6514.36,C600155300,0.0,0.0,M918945848,0.0,0.0,0,0
301,PAYMENT,49448.57,C644640587,301711.0,252262.43,M653390421,0.0,0.0,0,0
40,CASH_IN,110140.89,C1336640801,10191266.76,10301407.65,C324047739,1289572.37,1179431.48,0,0
130,CASH_OUT,5766.3,C545600709,0.0,0.0,C365694837,306889.44,312655.75,0,0
229,TRANSFER,604351.97,C1989445227,322473.45,0.0,C1097392905,10433266.18,11037618.15,0,0
189,PAYMENT,2465.05,C728518566,6342.02,3876.97,M1620874848,0.0,0.0,0,0
403,PAYMENT,10287.27,C2018978348,219911.73,209624.45,M1857528402,0.0,0.0,0,0
259,CASH_OUT,100569.96,C928841429,3213.0,0.0,C81672248,1569058.76,1669628.72,0,0
373,CASH_IN,309546.69,C1038676719,9402.0,318948.69,C80847948,175416.87,0.0,0,0
186,CASH_IN,30710.1,C12539030,5879121.3,5909831.4,C1415405463,112026.09,81315.99,0,0
180,CASH_IN,134197.12,C1162971531,779127.13,913324.26,C726523510,5407268.61,5273071.49,0,0
212,CASH_OUT,115969.04,C1028018299,0.0,0.0,C334026892,297450.74,413419.78,0,0
329,TRANSFER,1993085.93,C849829093,573.0,0.0,C782560819,330024.81,2323110.74,0,0
38,PAYMENT,4345.02,C602557953,50259.0,45913.98,M2119573878,0.0,0.0,0,0
163,CASH_OUT,142764.47,C1250862836,79661.82,0.0,C655336596,643298.91,786063.37,0,0
16,CASH_OUT,121659.98,C1242021314,20520.0,0.0,C1365301493,600514.24,722174.21,0,0
544,CASH_IN,284376.2,C1124521508,58131.0,342507.2,C1640365438,0.0,0.0,0,0
260,CASH_OUT,113406.63,C2146247223,4111.0,0.0,C790240182,331712.28,445118.91,0,0
260,CASH_OUT,52383.13,C773613398,0.0,0.0,C292673231,371275.34,423658.47,0,0
403,CASH_IN,100896.25,C1836074739,807641.17,908537.42,C760797981,285487.07,184590.82,0,0
405,PAYMENT,5443.78,C38693848,765322.0,759878.22,M260246512,0.0,0.0,0,0
135,CASH_IN,238638.01,C78767835,15510.0,254148.01,C1974734230,7019075.33,6780437.32,0,0
395,CASH_IN,107854.28,C1415897569,350735.84,458590.11,C1677550801,448096.93,340242.65,0,0
350,PAYMENT,3666.76,C883936555,0.0,0.0,M253701447,0.0,0.0,0,0
182,PAYMENT,12960.95,C393334277,12387.0,0.0,M2033465188,0.0,0.0,0,0
131,PAYMENT,2337.11,C1988602746,63483.0,61145.89,M1056793794,0.0,0.0,0,0
375,CASH_IN,431059.71,C221476935,226186.0,657245.71,C701599499,221861.73,0.0,0,0
184,CASH_OUT,27998.28,C1984852352,0.0,0.0,C921569083,653394.93,681393.21,0,0
21,CASH_IN,115171.1,C1912988694,49777.0,164948.1,C313144630,9011.0,0.0,0,0
36,DEBIT,3311.54,C1170251284,593.0,0.0,C849400509,212868.34,216179.88,0,0
584,CASH_IN,100812.14,C951097123,3255186.03,3355998.17,C1522015110,237821.94,137009.81,0,0
378,CASH_OUT,73072.78,C1333778199,36693.0,0.0,C460530256,0.0,73072.78,0,0
130,PAYMENT,80814.59,C1613740553,770.0,0.0,M975956067,0.0,0.0,0,0
379,CASH_IN,444421.19,C597437963,51690.0,496111.19,C819950704,0.0,0.0,0,0
157,CASH_OUT,125398.6,C2129737908,0.0,0.0,C917188493,9518574.5,9643973.1,0,0
353,CASH_IN,200228.44,C852297234,3000092.23,3200320.68,C1581588161,875434.97,675206.53,0,0
161,PAYMENT,792.05,C10856529,10573.0,9780.95,M263420056,0.0,0.0,0,0
278,CASH_OUT,57488.88,C557405960,0.0,0.0,C842816039,1904636.41,2154419.02,0,0
255,PAYMENT,7471.0,C1255368273,22195.88,14724.88,M1617526752,0.0,0.0,0,0
234,PAYMENT,14146.64,C2141880818,458.0,0.0,M817920303,0.0,0.0,0,0
357,CASH_OUT,18667.77,C1764926802,0.0,0.0,C619990320,4920773.17,4939440.94,0,0
250,CASH_IN,47701.63,C1161302316,3904051.14,3951752.77,C1519517994,2028650.33,1980948.71,0,0
234,PAYMENT,14870.49,C333688343,230854.99,215984.49,M877600243,0.0,0.0,0,0
256,TRANSFER,444989.03,C1785037317,25818.0,0.0,C1711683163,1501692.35,1946681.38,0,0
226,PAYMENT,5703.33,C614964169,0.0,0.0,M115037979,0.0,0.0,0,0
398,CASH_IN,403275.5,C898481600,2049677.03,2452952.54,C1814595098,1939359.39,1536083.89,0,0
189,CASH_OUT,372937.63,C1766259909,67346.0,0.0,C327171403,55175.93,428113.56,0,0
237,TRANSFER,532832.32,C2021845836,0.0,0.0,C464946176,7004235.45,7537067.77,0,0
154,CASH_OUT,430755.76,C2017746100,4718.0,0.0,C1490809414,213171.89,643927.66,0,0
19,CASH_OUT,230454.85,C1651812538,16892.0,0.0,C636154437,912640.58,1019518.75,0,0
162,PAYMENT,30930.48,C342873658,174.0,0.0,M1738762550,0.0,0.0,0,0
134,PAYMENT,1474.05,C411736273,395678.53,394204.48,M1668268343,0.0,0.0,0,0
162,PAYMENT,1547.99,C1323056103,18871.04,17323.05,M774522219,0.0,0.0,0,0
281,TRANSFER,1528168.52,C968379762,0.0,0.0,C542458275,4617757.36,6145925.88,0,0
304,PAYMENT,8593.18,C319010818,51201.0,42607.82,M543401342,0.0,0.0,0,0
165,CASH_OUT,410966.84,C1280094203,0.0,0.0,C1136050999,3217591.5,3844756.63,0,0
401,PAYMENT,16415.11,C1112221932,0.0,0.0,M1942203974,0.0,0.0,0,0
161,CASH_OUT,138999.83,C14739634,0.0,0.0,C1851336450,161641.74,300641.56,0,0
354,TRANSFER,18155.49,C649831655,1666.0,0.0,C1452406685,59650.02,77805.51,0,0
538,TRANSFER,1392337.38,C1855947267,1392337.38,0.0,C1347484785,0.0,0.0,1,0
133,CASH_IN,113882.91,C2033693138,1073146.65,1187029.56,C1837820275,5398760.44,5284877.52,0,0
378,PAYMENT,9851.92,C896714834,0.0,0.0,M648927579,0.0,0.0,0,0
93,TRANSFER,3723738.06,C1553979696,3723738.06,0.0,C537828065,0.0,0.0,1,0
157,CASH_IN,324704.97,C811045047,19994741.28,20319446.25,C34434473,1535617.68,1210912.71,0,0
208,PAYMENT,13124.99,C570199420,770405.28,757280.29,M1634783406,0.0,0.0,0,0
24,PAYMENT,37857.34,C953661615,11809.0,0.0,M849746279,0.0,0.0,0,0
589,CASH_OUT,157129.68,C847955446,9821.0,0.0,C931905002,211213.73,368343.41,0,0
158,CASH_OUT,270492.15,C18380656,21476.0,0.0,C2145035720,3132863.28,3403355.43,0,0
355,CASH_IN,252366.55,C1372519682,15955.0,268321.55,C673603169,4604976.52,4352609.97,0,0
19,CASH_IN,12187.82,C328941682,65204.0,77391.82,C1224866550,23416.0,255684.81,0,0
156,CASH_IN,228328.97,C199743072,21137979.95,21366308.91,C629111343,2527085.52,2298756.56,0,0
179,CASH_IN,277432.93,C832373797,22855.0,300287.93,C2077948432,6258.31,0.0,0,0
334,PAYMENT,11210.47,C1249365268,0.0,0.0,M1878915274,0.0,0.0,0,0
283,CASH_IN,61830.82,C1766997364,49599.34,111430.16,C142891032,1300471.49,1238640.67,0,0
16,CASH_IN,45336.34,C1550631533,695356.79,740693.13,C1037971876,170481.55,125145.21,0,0
11,CASH_OUT,296954.81,C1695649887,0.0,0.0,C1648633036,2320823.89,2617778.7,0,0
372,CASH_OUT,102361.84,C1736843035,1640.0,0.0,C1725853859,10414564.05,10516925.89,0,0
184,CASH_IN,410271.46,C1191680946,9499.73,419771.19,C1595664782,3166503.36,2756231.91,0,0
276,CASH_OUT,137850.28,C2125193909,328291.0,190440.72,C1027946119,369979.39,507829.67,0,0
211,CASH_IN,284298.57,C1885975033,12951409.36,13235707.94,C1403757015,2032295.97,1747997.4,0,0
329,CASH_IN,5661.04,C731928944,8366.0,14027.04,C1098001802,772189.19,766528.14,0,0
256,PAYMENT,13510.0,C1440721239,0.0,0.0,M134515260,0.0,0.0,0,0
139,CASH_OUT,469203.35,C1044407543,0.0,0.0,C1205668720,672302.86,1141506.21,0,0
131,CASH_OUT,3057.15,C1538210278,28194.0,25136.85,C1909527942,140833.93,143891.08,0,0
379,CASH_OUT,167111.8,C1702328841,0.0,0.0,C1007137147,2300367.32,2467479.12,0,0
139,CASH_OUT,73074.64,C89307582,0.0,0.0,C441511715,1541624.01,1614698.65,0,0
165,CASH_OUT,71857.13,C151112482,11647.0,0.0,C2065419605,4382129.43,4453986.56,0,0
346,CASH_OUT,212391.75,C1242835368,10939.0,0.0,C1615349853,380696.64,339247.84,0,0
574,PAYMENT,5198.05,C742657928,0.0,0.0,M313720571,0.0,0.0,0,0
41,CASH_IN,71748.1,C1052542841,2218296.76,2290044.86,C30060480,986879.44,915131.34,0,0
352,CASH_IN,332736.79,C1096419790,10751633.04,11084369.83,C921751431,778006.69,445269.9,0,0
540,PAYMENT,4507.28,C1666195176,0.0,0.0,M2088663667,0.0,0.0,0,0
214,CASH_OUT,460249.26,C1134850022,0.0,0.0,C403203523,1826362.55,2286611.82,0,0
182,PAYMENT,1290.58,C968813891,0.0,0.0,M1746151616,0.0,0.0,0,0
397,PAYMENT,19832.09,C482037668,9024.0,0.0,M711541839,0.0,0.0,0,0
300,PAYMENT,73298.43,C2098658630,553477.44,480179.01,M1493613624,0.0,0.0,0,0
144,PAYMENT,9160.93,C1428413261,0.0,0.0,M863641126,0.0,0.0,0,0
204,CASH_OUT,277341.97,C2066585282,60657.0,0.0,C1505310616,0.0,277341.97,0,0
36,PAYMENT,6035.75,C1820468213,202473.0,196437.25,M597229673,0.0,0.0,0,0
259,CASH_OUT,320334.34,C253081845,0.0,0.0,C1220724837,1779659.48,2099993.81,0,0
208,PAYMENT,10735.1,C1300799718,7115.0,0.0,M1409491850,0.0,0.0,0,0
474,CASH_OUT,208388.67,C1386357069,0.0,0.0,C1490986012,334323.68,542712.35,0,0
44,CASH_OUT,289420.42,C268283027,39553.0,0.0,C1893066914,683450.55,972870.98,0,0
354,PAYMENT,5949.1,C2093632670,623915.0,617965.9,M176475861,0.0,0.0,0,0
136,PAYMENT,22230.22,C1340779011,60931.2,38700.98,M1529087761,0.0,0.0,0,0
49,PAYMENT,11190.81,C1498560083,11275.72,84.91,M866430093,0.0,0.0,0,0
10,CASH_OUT,115212.63,C119790500,0.0,0.0,C991849646,2016874.78,2132087.41,0,0
41,TRANSFER,59944.45,C1355783865,0.0,0.0,C1777379360,2222199.52,2792039.89,0,0
404,PAYMENT,21445.41,C281064743,15106.0,0.0,M898279972,0.0,0.0,0,0
286,PAYMENT,27687.93,C2073261024,0.0,0.0,M2136620856,0.0,0.0,0,0
276,PAYMENT,20646.47,C446621414,0.0,0.0,M1072639857,0.0,0.0,0,0
236,DEBIT,3372.97,C1639937064,82685.0,79312.03,C295989038,1004440.03,1007813.0,0,0
399,PAYMENT,18814.6,C717570040,0.0,0.0,M309783302,0.0,0.0,0,0
167,CASH_OUT,55691.5,C1896665021,0.0,0.0,C1380639874,60898.21,116589.71,0,0
94,CASH_OUT,187544.85,C1400968577,0.0,0.0,C1717024089,357507.35,545052.2,0,0
141,PAYMENT,315.88,C589798689,298464.0,298148.12,M1616822531,0.0,0.0,0,0
16,CASH_OUT,236302.92,C188694264,21406.0,0.0,C1528067001,10559.54,246862.47,0,0
442,PAYMENT,251.24,C819903250,20331.0,20079.76,M1646382937,0.0,0.0,0,0
154,CASH_OUT,232191.69,C1034585434,0.0,0.0,C1508134950,3427533.04,3659724.73,0,0
347,CASH_IN,221778.0,C1173017311,128.0,221906.0,C283075056,0.0,0.0,0,0
142,PAYMENT,5319.96,C1166327710,19918.0,14598.04,M1537829191,0.0,0.0,0,0
